GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
57175       11   67428047   67453821     35       5  85716      0.79704      0.21271
390212      11   67441301   67462729     24       6  85716      0.59511      0.27589
57010       11   67442415   67471774     35       9  85716       0.7329      0.23181
80194       11   67454348   67479277     31       9  85716      0.43658      0.33121
9049        11   67473029   67501108     29       8  85716     -0.11699      0.54656
9600        11   67481767   67515372     30       8  85716     -0.32917      0.62899
10263       11   67496490   67518728     21       4  85716      -1.0313      0.84881
51475       11   67508947   67533614     32       6  85716      -1.0229      0.84683
2950        11   67573595   67596653     73       7  85716     0.025369      0.48988
4723        11   67596852   67622541     51       6  85716      0.69908      0.24225
254552      11   67617938   67639937     79       9  85716      0.88208      0.18887
347853      11   67621303   67649560     92      13  85716      0.56633      0.28558
91703       11   67632555   67660807     72      12  85716      0.55797      0.28843
222         11   67652155   67691214     66       7  85716       1.1184       0.1317
105369358   11   67748563   67772743    134      17  85716     -0.94738      0.82828
81622       11   67981100   68014125     56      11  85716       1.7957     0.036273
221         11   67998547   68039282     85      12  85716       1.3787      0.08399
4728        11   68020617   68046647     58       9  85716      0.95997      0.16854
10312       11   68028995   68060899     58      16  85716     -0.15107      0.56004
1119        11   68042859   68131391    100      17  85716     0.045325      0.48192
51111       11   68144863   68223783    129      14  85716      0.44399      0.32853
53838       11   68251335   68282001     62       9  85716       0.9348      0.17495
4041        11   68288866   68459275    342      30  85716     -0.53004      0.70196
55291       11   68450718   68625334    322      16  85716     -0.60619      0.72781
51083       11   68674515   68701175     46       9  85716    -0.090737      0.53615
9633        11   68696674   68761564     91       9  85716      0.39182      0.34759
1374        11   68744620   68851931    184      25  85716      0.13877      0.44482
219927      11   68881272   68913835     63       9  85716     0.022102      0.49118
3508        11   68893851   68950601    148      12  85716     0.026157      0.48957
116512      11   68970021   68990986     44       9  85716         1.56     0.059375
116535      11   68994394   69023382     45      10  85716       1.3239     0.092767
219931      11   69038882   69170413    418      34  85716       2.3516    0.0093464
26579       11   69284138   69307287     67       8  85716       2.3349    0.0097738
595         11   69631105   69664474     64      10  85716      0.73393       0.2315
220064      11   69643420   69685397     62       7  85716     -0.52911      0.70164
9965        11   69688238   69714338     55      14  85716     -0.28216      0.61109
2249        11   69749043   69785403    121      24  85716      0.24542      0.40307
2248        11   69799968   69829424    102      12  85716     -0.48671      0.68677
55107       11   70068302   70199545    427      55  85716   -0.0055509      0.50221
8772        11   70193163   70217402     55      12  85716       1.3557     0.087596
8500        11   70260687   70394501    118      17  85716    -0.063949      0.52549
2017        11   70388506   70446584    103      10  85716     -0.39622      0.65403
22941       11   70457856   71262738   1654     136  85716      0.66407      0.25332
1717        11   71424411   71458431     91       8  85716      0.29421       0.3843
55191       11   71443171   71511538    212      13  85716    -0.081121      0.53233
440050      11   71517267   71538164     65       9  85716     -0.24633      0.59729
57830       11   71528025   71549207     81       7  85716     -0.31811       0.6248
3846        11   71538420   71559607     80       7  85716     -0.12601      0.55014
387273      11   71555563   71576620     96      13  85716     -0.25362       0.6001
440051      11   71571855   71592875     83      11  85716       1.4386      0.07513
55199       11   71777511   71811234    153       8  85716       1.4859     0.068651
100131539   11   71804045   71831547    103       7  85716      0.80905      0.20924
245911      11   71823200   71847562     80       8  85716      0.70831      0.23937
100129216   11   71868453   71894561    106       5  85716    -0.007729      0.50308
55298       11   71918701   72007597    194       9  85716     -0.74742       0.7726
10068       11   71987944   72012919     57       7  85716      -0.4571       0.6762
4926        11   71992864   72090693    160       7  85716     -0.18093      0.57179
220074      11   72070331   72120782     89       5  85716      0.19208      0.42384
55004       11   72087292   72113387     41       4  85716      0.53598      0.29599
25906       11   72099587   72122776     44       4  85716    -0.068922      0.52747
2352        11   72125682   72149892     89      14  85716     0.023204      0.49074
2348        11   72179558   72206323     46      10  85716     -0.72971      0.76722
2350        11   72206775   72231950     52      10  85716      -1.3974      0.91886
3636        11   72213866   72249147     55      12  85716       -2.221      0.98682
401         11   72229077   72254176     34      11  85716      -2.0945      0.98189
81570       11   72282425   72444680    182      14  85716       0.1015      0.45958
5138        11   72566140   72684453    279      29  85716       0.7105       0.2387
116985      11   72675069   72762389    197      20  85716      -1.4853      0.93127
10809       11   72744729   72803705    112      13  85716     -0.78859      0.78482
89849       11   72804406   72852705     47      11  85716      0.64916      0.25812
9873        11   72826743   73152454    206      34  85716       1.3102     0.095069
